date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2023-11-15,2024,10,21.332,1,20,-2,31.0,1,7,9,0.778,4,4,1.0,0,0,0.0,0,5,5,0,0,2,3,1,18,14.0,-13,https://www.basketball-reference.com/boxscores/202311150ATL.html
2023-11-17,2024,11,21.334,1,23,-10,36.333,1,7,12,0.583,0,2,0.0,4,4,1.0,1,9,10,2,1,3,0,2,18,19.5,3,https://www.basketball-reference.com/boxscores/202311170ATL.html
2023-11-21,2024,12,21.338,1,12,-5,33.183,1,6,12,0.5,0,2,0.0,5,5,1.0,1,6,7,6,2,1,1,2,17,18.6,-4,https://www.basketball-reference.com/boxscores/202311210ATL.html
2023-11-22,2024,13,21.339,1,3,2,40.0,1,3,7,0.429,1,2,0.5,0,0,0.0,0,6,6,3,2,1,5,3,7,3.7,-15,https://www.basketball-reference.com/boxscores/202311220ATL.html
2023-11-25,2024,14,21.342,1,30,28,8.467,0,3,4,0.75,1,2,0.5,1,2,0.5,1,0,1,1,2,1,0,0,8,10.1,7,https://www.basketball-reference.com/boxscores/202311250WAS.html
2023-11-26,2024,15,21.343,1,2,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202311260BOS.html
2023-11-28,2024,16,21.345,1,6,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202311280CLE.html
2023-11-30,2024,17,21.347,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202311300SAS.html
2023-12-02,2024,18,21.349,1,17,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312020MIL.html
2023-12-06,2024,19,21.353,1,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312060ATL.html
2023-12-08,2024,20,21.355,1,23,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312080PHI.html
2023-12-11,2024,21,21.358,1,8,-7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312110ATL.html
2023-12-13,2024,22,21.36,1,28,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312130TOR.html
2023-12-15,2024,23,21.362,1,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312150TOR.html
2023-12-16,2024,24,21.363,1,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312160CLE.html
2023-12-18,2024,25,22.0,1,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312180ATL.html
2023-12-20,2024,26,22.002,1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312200HOU.html
2023-12-22,2024,27,22.004,1,16,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312220MIA.html
2023-12-23,2024,28,22.005,1,15,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202312230ATL.html
2023-12-26,2024,29,22.008,1,5,-5,29.2,0,5,8,0.625,0,1,0.0,0,0,0.0,3,6,9,4,1,0,2,1,10,11.7,-9,https://www.basketball-reference.com/boxscores/202312260CHI.html
2023-12-29,2024,30,22.011,1,26,-7,35.067,1,5,12,0.417,1,4,0.25,5,6,0.833,2,13,15,4,0,1,4,2,16,13.2,-7,https://www.basketball-reference.com/boxscores/202312290ATL.html
2023-12-31,2024,31,22.013,1,30,4,36.6,0,9,12,0.75,2,4,0.5,4,5,0.8,0,13,13,4,0,0,1,2,24,23.7,-13,https://www.basketball-reference.com/boxscores/202312310WAS.html
2024-01-03,2024,32,22.016,1,21,3,28.933,1,11,18,0.611,2,4,0.5,4,4,1.0,1,6,7,3,4,0,1,5,28,25.4,-1,https://www.basketball-reference.com/boxscores/202401030ATL.html
2024-01-05,2024,33,22.018,1,12,-34,29.033,0,5,11,0.455,1,4,0.25,1,1,1.0,1,7,8,3,1,0,0,1,12,11.8,-26,https://www.basketball-reference.com/boxscores/202401050IND.html
2024-01-07,2024,34,22.02,1,22,-7,40.283,0,6,12,0.5,0,4,0.0,0,0,0.0,1,10,11,4,0,1,3,6,12,7.8,-20,https://www.basketball-reference.com/boxscores/202401070ORL.html
2024-01-10,2024,35,22.023,1,23,7,40.933,1,8,13,0.615,3,4,0.75,6,6,1.0,2,14,16,7,1,2,1,3,25,29.8,6,https://www.basketball-reference.com/boxscores/202401100ATL.html
2024-01-12,2024,36,22.025,1,12,-18,32.467,1,7,11,0.636,1,2,0.5,1,3,0.333,0,4,4,3,2,0,3,3,16,11.4,-17,https://www.basketball-reference.com/boxscores/202401120ATL.html
2024-01-13,2024,37,22.026,1,30,-28,35.867,1,2,7,0.286,1,3,0.333,0,0,0.0,0,6,6,3,0,2,4,3,5,1.0,-23,https://www.basketball-reference.com/boxscores/202401130ATL.html
2024-01-15,2024,38,22.028,1,27,10,37.6,1,7,13,0.538,1,2,0.5,1,1,1.0,0,10,10,7,6,0,5,3,16,17.4,16,https://www.basketball-reference.com/boxscores/202401150ATL.html
2024-01-17,2024,39,22.03,1,22,2,38.167,1,3,9,0.333,1,2,0.5,3,5,0.6,0,9,9,3,2,0,4,3,10,5.7,9,https://www.basketball-reference.com/boxscores/202401170ATL.html
2024-01-19,2024,40,22.032,1,16,1,33.617,0,7,14,0.5,1,4,0.25,0,0,0.0,2,5,7,2,2,0,2,1,15,11.9,1,https://www.basketball-reference.com/boxscores/202401190MIA.html
2024-01-20,2024,41,22.033,1,6,-21,33.767,1,8,16,0.5,1,5,0.2,3,6,0.5,1,6,7,4,1,2,1,2,20,16.7,-19,https://www.basketball-reference.com/boxscores/202401200ATL.html
