date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2019-12-27,2020,32,25.021,17,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/201912270ATL.html
2019-12-28,2020,33,25.022,17,22,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/201912280MIL.html
2019-12-30,2020,34,25.024,17,5,21,27.367,0,8,14,0.571,1,3,0.333,6,6,1.0,1,9,10,6,0,0,2,3,23,20.8,11,https://www.basketball-reference.com/boxscores/201912300CHI.html
2020-01-01,2020,35,25.026,17,18,2,31.483,1,13,22,0.591,3,7,0.429,3,8,0.375,3,14,17,4,0,2,4,5,32,24.3,4,https://www.basketball-reference.com/boxscores/202001010MIL.html
2020-01-04,2020,36,25.029,17,27,9,28.95,1,7,12,0.583,3,7,0.429,15,18,0.833,0,8,8,1,1,0,0,3,32,28.1,6,https://www.basketball-reference.com/boxscores/202001040MIL.html
2020-01-06,2020,37,25.031,17,27,-22,33.833,0,10,22,0.455,0,5,0.0,4,4,1.0,2,10,12,8,3,1,2,2,24,23.5,-2,https://www.basketball-reference.com/boxscores/202001060SAS.html
2020-01-08,2020,38,25.033,17,10,9,32.083,0,10,21,0.476,1,7,0.143,9,13,0.692,0,13,13,4,1,0,3,3,30,21.2,5,https://www.basketball-reference.com/boxscores/202001080GSW.html
2020-01-10,2020,39,25.035,17,26,21,28.3,0,4,9,0.444,1,2,0.5,4,8,0.5,1,9,10,5,1,0,3,4,13,10.0,-8,https://www.basketball-reference.com/boxscores/202001100SAC.html
2020-01-11,2020,40,25.036,17,25,21,28.5,0,13,23,0.565,2,4,0.5,4,7,0.571,1,16,17,6,0,0,3,4,32,25.0,20,https://www.basketball-reference.com/boxscores/202001110POR.html
2020-01-14,2020,41,25.039,17,20,26,21.433,1,12,17,0.706,3,5,0.6,10,12,0.833,3,6,9,4,0,1,1,1,37,35.1,32,https://www.basketball-reference.com/boxscores/202001140MIL.html
2020-01-16,2020,42,25.041,17,2,5,34.9,1,11,22,0.5,0,5,0.0,10,20,0.5,1,16,17,7,0,2,4,4,32,23.2,-7,https://www.basketball-reference.com/boxscores/202001160MIL.html
2020-01-18,2020,43,25.043,17,3,20,25.4,0,12,20,0.6,2,5,0.4,3,7,0.429,1,11,12,4,1,0,8,4,29,16.4,7,https://www.basketball-reference.com/boxscores/202001180BRK.html
2020-01-20,2020,44,25.045,17,5,13,31.0,1,12,20,0.6,1,5,0.2,3,9,0.333,1,13,14,10,1,1,8,3,28,20.5,23,https://www.basketball-reference.com/boxscores/202001200MIL.html
2020-01-24,2020,45,25.049,17,4,13,32.217,0,13,19,0.684,0,1,0.0,4,7,0.571,4,12,16,6,0,1,3,4,30,27.4,16,https://www.basketball-reference.com/boxscores/202001240CHO.html
2020-01-28,2020,46,25.053,17,30,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202001280MIL.html
2020-01-31,2020,47,25.056,17,8,-12,31.9,1,11,27,0.407,1,5,0.2,8,12,0.667,5,11,16,9,1,2,2,1,31,28.0,-7,https://www.basketball-reference.com/boxscores/202001310MIL.html
2020-02-02,2020,48,25.058,17,24,21,30.567,1,10,21,0.476,1,5,0.2,9,16,0.562,6,13,19,9,1,1,7,3,30,24.4,3,https://www.basketball-reference.com/boxscores/202002020MIL.html
2020-02-04,2020,49,25.06,17,19,12,33.017,0,12,17,0.706,1,1,1.0,9,13,0.692,0,17,17,6,1,1,5,4,34,29.7,24,https://www.basketball-reference.com/boxscores/202002040NOP.html
2020-02-06,2020,50,25.062,17,23,11,34.933,1,13,25,0.52,1,7,0.143,9,12,0.75,3,17,20,6,1,0,3,3,36,30.7,18,https://www.basketball-reference.com/boxscores/202002060MIL.html
2020-02-08,2020,51,25.064,17,22,16,33.567,0,6,17,0.353,0,0,0.0,6,8,0.75,4,14,18,9,0,2,5,2,18,16.6,7,https://www.basketball-reference.com/boxscores/202002080ORL.html
2020-02-10,2020,52,25.066,17,26,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202002100MIL.html
2020-02-12,2020,53,25.068,17,12,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202002120IND.html
