date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2023-03-05,2023,65,25.096,4,3,-16,9.267,0,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,2,3,0,-2.3,-19,https://www.basketball-reference.com/boxscores/202303050BRK.html
2023-03-07,2023,66,25.098,4,20,7,19.15,0,1,1,1.0,0,0,0.0,5,5,1.0,1,4,5,0,0,0,0,2,7,7.8,-3,https://www.basketball-reference.com/boxscores/202303070NYK.html
2023-03-09,2023,67,25.1,4,9,10,29.283,0,6,7,0.857,0,0,0.0,1,1,1.0,4,6,10,1,1,2,2,2,13,15.4,0,https://www.basketball-reference.com/boxscores/202303090DET.html
2023-03-11,2023,68,25.102,4,29,-8,30.183,1,4,7,0.571,0,0,0.0,1,1,1.0,2,6,8,2,0,5,0,3,9,12.6,-15,https://www.basketball-reference.com/boxscores/202303110CHO.html
2023-03-12,2023,69,25.103,4,6,-6,32.233,1,5,6,0.833,0,0,0.0,5,6,0.833,1,11,12,4,0,3,2,2,15,18.5,16,https://www.basketball-reference.com/boxscores/202303120CHO.html
2023-03-14,2023,70,25.105,4,6,-16,22.783,1,3,3,1.0,0,0,0.0,1,2,0.5,2,6,8,1,0,1,3,3,7,6.1,-17,https://www.basketball-reference.com/boxscores/202303140CHO.html
2023-03-17,2023,71,25.108,4,23,-39,13.217,1,0,0,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,1,2,4,2,0.1,-18,https://www.basketball-reference.com/boxscores/202303170CHO.html
2023-03-20,2023,72,25.111,4,12,6,26.4,1,5,8,0.625,0,0,0.0,4,4,1.0,6,11,17,1,0,2,0,3,14,18.8,18,https://www.basketball-reference.com/boxscores/202303200CHO.html
2023-03-23,2023,73,25.114,4,19,-19,29.6,0,3,4,0.75,0,0,0.0,3,3,1.0,3,11,14,1,0,0,1,5,9,10.5,-15,https://www.basketball-reference.com/boxscores/202303230NOP.html
2023-03-24,2023,74,25.115,4,7,8,26.6,0,5,10,0.5,0,0,0.0,0,3,0.0,0,11,11,1,0,0,0,2,10,7.0,10,https://www.basketball-reference.com/boxscores/202303240DAL.html
2023-03-26,2023,75,25.117,4,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202303260CHO.html
2023-03-28,2023,76,25.119,4,21,3,26.217,0,6,9,0.667,0,0,0.0,2,4,0.5,4,7,11,0,0,0,1,4,14,11.6,-14,https://www.basketball-reference.com/boxscores/202303280OKC.html
2023-03-31,2023,77,25.122,4,5,-30,12.55,1,2,2,1.0,1,1,1.0,0,0,0.0,0,3,3,1,0,1,1,4,5,4.1,-8,https://www.basketball-reference.com/boxscores/202303310CHO.html
2023-04-02,2023,78,25.124,4,28,-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202304020CHO.html
