date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link,0
2021-03-13,2021.0,37.0,22.175,1.0,26.0,15.0,31.9,1.0,9.0,17.0,0.529,5.0,10.0,0.5,5.0,7.0,0.714,0.0,1.0,1.0,9.0,1.0,0.0,4.0,1.0,28.0,22.1,7.0,https://www.basketball-reference.com/boxscores/202103130ATL.html,
2021-03-14,2021.0,38.0,22.176,1.0,6.0,18.0,27.75,1.0,4.0,9.0,0.444,2.0,6.0,0.333,4.0,4.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,14.0,11.7,14.0,https://www.basketball-reference.com/boxscores/202103140ATL.html,
2021-03-16,2021.0,39.0,22.178,1.0,11.0,12.0,32.217,0.0,3.0,13.0,0.231,1.0,5.0,0.2,6.0,7.0,0.857,1.0,2.0,3.0,14.0,1.0,0.0,5.0,1.0,13.0,11.4,7.0,https://www.basketball-reference.com/boxscores/202103160HOU.html,
2021-03-18,2021.0,40.0,22.18,1.0,21.0,23.0,25.183,1.0,9.0,15.0,0.6,2.0,6.0,0.333,3.0,4.0,0.75,0.0,6.0,6.0,9.0,0.0,0.0,2.0,1.0,23.0,21.4,18.0,https://www.basketball-reference.com/boxscores/202103180ATL.html,
2021-03-20,2021.0,41.0,22.182,1.0,14.0,5.0,33.983,0.0,6.0,18.0,0.333,0.0,7.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,11.0,1.0,0.0,2.0,1.0,14.0,11.4,13.0,https://www.basketball-reference.com/boxscores/202103200LAL.html,
2021-03-22,2021.0,42.0,22.184,1.0,13.0,-9.0,37.567,0.0,9.0,20.0,0.45,5.0,11.0,0.455,5.0,6.0,0.833,2.0,3.0,5.0,8.0,0.0,1.0,4.0,1.0,28.0,21.4,-1.0,https://www.basketball-reference.com/boxscores/202103220LAC.html,
2021-03-24,2021.0,43.0,22.186,1.0,26.0,-2.0,38.367,0.0,11.0,24.0,0.458,1.0,7.0,0.143,6.0,6.0,1.0,1.0,2.0,3.0,9.0,1.0,0.0,3.0,2.0,29.0,21.4,-4.0,https://www.basketball-reference.com/boxscores/202103240SAC.html,
2021-03-26,2021.0,44.0,22.188,1.0,10.0,16.0,36.067,0.0,6.0,14.0,0.429,1.0,6.0,0.167,8.0,9.0,0.889,0.0,3.0,3.0,15.0,0.0,1.0,4.0,0.0,21.0,21.3,13.0,https://www.basketball-reference.com/boxscores/202103260GSW.html,
2021-03-28,2021.0,45.0,22.19,1.0,8.0,-24.0,34.183,0.0,8.0,14.0,0.571,3.0,7.0,0.429,2.0,2.0,1.0,0.0,5.0,5.0,7.0,2.0,0.0,7.0,2.0,21.0,15.0,-16.0,https://www.basketball-reference.com/boxscores/202103280DEN.html,
2021-03-30,2021.0,46.0,22.192,1.0,24.0,-7.0,32.55,0.0,5.0,16.0,0.313,1.0,4.0,0.25,8.0,9.0,0.889,1.0,1.0,2.0,13.0,3.0,0.0,3.0,4.0,19.0,17.9,-5.0,https://www.basketball-reference.com/boxscores/202103300PHO.html,
2021-04-01,2021.0,47.0,22.194,1.0,27.0,5.0,35.0,0.0,11.0,23.0,0.478,2.0,2.0,1.0,4.0,6.0,0.667,0.0,2.0,2.0,12.0,1.0,0.0,7.0,5.0,28.0,16.5,8.0,https://www.basketball-reference.com/boxscores/202104010SAS.html,
2021-04-02,2021.0,48.0,22.195,1.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202104020NOP.html,
2021-04-04,2021.0,49.0,22.197,1.0,10.0,6.0,27.883,1.0,3.0,11.0,0.273,0.0,4.0,0.0,7.0,8.0,0.875,0.0,2.0,2.0,3.0,1.0,0.0,7.0,1.0,13.0,2.4,-8.0,https://www.basketball-reference.com/boxscores/202104040ATL.html,
2021-04-06,2021.0,50.0,22.199,1.0,19.0,16.0,31.45,1.0,10.0,21.0,0.476,6.0,7.0,0.857,4.0,6.0,0.667,0.0,1.0,1.0,12.0,0.0,0.0,3.0,0.0,30.0,24.2,26.0,https://www.basketball-reference.com/boxscores/202104060ATL.html,
2021-04-07,2021.0,51.0,22.2,1.0,15.0,-18.0,33.55,1.0,6.0,17.0,0.353,0.0,4.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,11.0,0.0,0.0,2.0,3.0,14.0,10.5,-20.0,https://www.basketball-reference.com/boxscores/202104070ATL.html,
2021-04-09,2021.0,52.0,22.202,1.0,5.0,12.0,37.933,1.0,15.0,25.0,0.6,1.0,6.0,0.167,11.0,14.0,0.786,0.0,8.0,8.0,9.0,0.0,0.0,4.0,1.0,42.0,33.6,20.0,https://www.basketball-reference.com/boxscores/202104090ATL.html,
2021-04-11,2021.0,53.0,22.204,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202104110CHO.html,
2021-04-13,2021.0,54.0,22.206,1.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202104130TOR.html,
2021-04-15,2021.0,55.0,22.208,1.0,17.0,-11.0,36.933,1.0,3.0,17.0,0.176,0.0,3.0,0.0,9.0,9.0,1.0,0.0,2.0,2.0,9.0,0.0,0.0,6.0,0.0,15.0,5.2,2.0,https://www.basketball-reference.com/boxscores/202104150ATL.html,
2021-04-18,2021.0,56.0,22.211,1.0,12.0,12.0,35.483,1.0,9.0,21.0,0.429,3.0,9.0,0.333,13.0,14.0,0.929,0.0,5.0,5.0,11.0,2.0,0.0,2.0,0.0,34.0,31.7,14.0,https://www.basketball-reference.com/boxscores/202104180ATL.html,
2021-04-20,2021.0,57.0,22.213,1.0,22.0,16.0,32.383,1.0,7.0,16.0,0.438,2.0,5.0,0.4,9.0,10.0,0.9,3.0,2.0,5.0,7.0,1.0,0.0,5.0,3.0,25.0,18.6,7.0,https://www.basketball-reference.com/boxscores/202104200ATL.html,
2021-04-21,2021.0,58.0,22.214,1.0,20.0,-10.0,29.817,0.0,6.0,17.0,0.353,1.0,4.0,0.25,7.0,7.0,1.0,0.0,2.0,2.0,14.0,4.0,0.0,1.0,0.0,20.0,23.9,13.0,https://www.basketball-reference.com/boxscores/202104210NYK.html,
2021-04-23,2021.0,59.0,22.216,1.0,16.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202104230ATL.html,
2021-04-25,2021.0,60.0,22.218,1.0,17.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202104250ATL.html,
2021-04-26,2021.0,61.0,22.219,1.0,9.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202104260DET.html,
2021-04-28,2021.0,62.0,22.221,1.0,23.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202104280PHI.html,
2021-04-30,2021.0,63.0,22.223,1.0,23.0,-22.0,28.233,0.0,10.0,19.0,0.526,2.0,6.0,0.333,10.0,10.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,32.0,21.4,-7.0,https://www.basketball-reference.com/boxscores/202104300PHI.html,
2021-05-01,2021.0,64.0,22.224,1.0,5.0,11.0,35.8,1.0,9.0,14.0,0.643,4.0,8.0,0.5,11.0,12.0,0.917,0.0,3.0,3.0,7.0,2.0,0.0,4.0,2.0,33.0,29.4,15.0,https://www.basketball-reference.com/boxscores/202105010ATL.html,
2021-05-03,2021.0,65.0,22.226,1.0,25.0,9.0,35.1,1.0,6.0,16.0,0.375,1.0,6.0,0.167,8.0,8.0,1.0,2.0,4.0,6.0,11.0,0.0,0.0,6.0,0.0,21.0,16.5,1.0,https://www.basketball-reference.com/boxscores/202105030ATL.html,
2021-05-05,2021.0,66.0,22.228,1.0,24.0,32.0,26.3,1.0,6.0,12.0,0.5,0.0,3.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,12.0,1.0,0.0,1.0,3.0,16.0,17.8,-1.0,https://www.basketball-reference.com/boxscores/202105050ATL.html,
2021-05-06,2021.0,67.0,22.229,1.0,12.0,-7.0,35.133,0.0,10.0,19.0,0.526,2.0,6.0,0.333,8.0,8.0,1.0,1.0,3.0,4.0,10.0,0.0,1.0,4.0,1.0,30.0,25.6,-8.0,https://www.basketball-reference.com/boxscores/202105060IND.html,
2021-05-10,2021.0,68.0,22.233,1.0,30.0,1.0,36.617,1.0,11.0,22.0,0.5,1.0,7.0,0.143,13.0,13.0,1.0,0.0,6.0,6.0,9.0,0.0,0.0,6.0,0.0,36.0,27.1,18.0,https://www.basketball-reference.com/boxscores/202105100ATL.html,
2021-05-12,2021.0,69.0,22.235,1.0,30.0,4.0,36.75,1.0,12.0,25.0,0.48,2.0,8.0,0.25,7.0,7.0,1.0,0.0,8.0,8.0,9.0,0.0,0.0,5.0,2.0,33.0,23.2,2.0,https://www.basketball-reference.com/boxscores/202105120ATL.html,
2021-05-13,2021.0,70.0,22.236,1.0,22.0,23.0,25.8,1.0,7.0,14.0,0.5,0.0,5.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,18.0,14.1,26.0,https://www.basketball-reference.com/boxscores/202105130ATL.html,
2021-05-16,2021.0,71.0,22.239,1.0,11.0,29.0,16.333,1.0,3.0,9.0,0.333,1.0,3.0,0.333,3.0,4.0,0.75,0.0,3.0,3.0,9.0,2.0,0.0,2.0,0.0,10.0,11.7,13.0,https://www.basketball-reference.com/boxscores/202105160ATL.html,
2021-05-23,2021.0,72.0,22.246,1.0,20.0,2.0,35.283,0.0,11.0,23.0,0.478,1.0,3.0,0.333,9.0,9.0,1.0,2.0,5.0,7.0,10.0,0.0,0.0,2.0,0.0,32.0,28.2,0.0,https://www.basketball-reference.com/boxscores/202105230NYK.html,
2021-05-26,2021.0,73.0,22.249,1.0,20.0,-9.0,35.483,0.0,11.0,20.0,0.55,4.0,7.0,0.571,4.0,4.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,5.0,1.0,30.0,20.2,5.0,https://www.basketball-reference.com/boxscores/202105260NYK.html,
2021-05-28,2021.0,74.0,22.251,1.0,20.0,11.0,36.883,1.0,8.0,19.0,0.421,2.0,6.0,0.333,3.0,4.0,0.75,0.0,1.0,1.0,14.0,0.0,0.0,2.0,2.0,21.0,17.8,9.0,https://www.basketball-reference.com/boxscores/202105280ATL.html,
2021-05-30,2021.0,75.0,22.253,1.0,20.0,17.0,33.2,1.0,9.0,21.0,0.429,4.0,14.0,0.286,5.0,5.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,2.0,3.0,27.0,20.3,17.0,https://www.basketball-reference.com/boxscores/202105300ATL.html,
2021-06-02,2021.0,76.0,22.256,1.0,20.0,14.0,41.25,0.0,10.0,28.0,0.357,3.0,11.0,0.273,13.0,15.0,0.867,1.0,3.0,4.0,9.0,2.0,0.0,4.0,0.0,36.0,25.5,16.0,https://www.basketball-reference.com/boxscores/202106020NYK.html,
2021-06-06,2021.0,77.0,22.26,1.0,23.0,4.0,39.017,0.0,11.0,23.0,0.478,4.0,11.0,0.364,9.0,9.0,1.0,0.0,2.0,2.0,10.0,2.0,0.0,4.0,3.0,35.0,27.7,-11.0,https://www.basketball-reference.com/boxscores/202106060PHI.html,
2021-06-08,2021.0,78.0,22.262,1.0,23.0,-16.0,37.833,0.0,6.0,16.0,0.375,1.0,7.0,0.143,8.0,9.0,0.889,1.0,2.0,3.0,11.0,1.0,0.0,4.0,1.0,21.0,17.4,-11.0,https://www.basketball-reference.com/boxscores/202106080PHI.html,
2021-06-11,2021.0,79.0,22.265,1.0,23.0,-16.0,36.733,1.0,9.0,17.0,0.529,3.0,6.0,0.5,7.0,8.0,0.875,0.0,0.0,0.0,8.0,2.0,0.0,3.0,4.0,28.0,22.3,-10.0,https://www.basketball-reference.com/boxscores/202106110ATL.html,
2021-06-14,2021.0,80.0,22.268,1.0,23.0,3.0,40.017,1.0,8.0,26.0,0.308,3.0,11.0,0.273,6.0,8.0,0.75,1.0,3.0,4.0,18.0,1.0,0.0,2.0,3.0,25.0,21.2,7.0,https://www.basketball-reference.com/boxscores/202106140ATL.html,
2021-06-16,2021.0,81.0,22.27,1.0,23.0,3.0,40.3,0.0,10.0,23.0,0.435,2.0,6.0,0.333,17.0,19.0,0.895,1.0,0.0,1.0,7.0,3.0,0.0,2.0,4.0,39.0,31.1,-6.0,https://www.basketball-reference.com/boxscores/202106160PHI.html,
2021-06-18,2021.0,82.0,22.272,1.0,23.0,-5.0,40.183,1.0,13.0,30.0,0.433,5.0,10.0,0.5,3.0,5.0,0.6,0.0,5.0,5.0,12.0,3.0,0.0,4.0,4.0,34.0,24.7,7.0,https://www.basketball-reference.com/boxscores/202106180ATL.html,
2021-06-20,2021.0,83.0,22.274,1.0,23.0,7.0,43.0,0.0,5.0,23.0,0.217,2.0,11.0,0.182,9.0,11.0,0.818,0.0,3.0,3.0,10.0,0.0,0.0,6.0,4.0,21.0,6.4,7.0,https://www.basketball-reference.com/boxscores/202106200PHI.html,
2021-06-23,2021.0,84.0,22.277,1.0,17.0,3.0,41.083,0.0,17.0,34.0,0.5,4.0,13.0,0.308,10.0,12.0,0.833,1.0,6.0,7.0,11.0,1.0,0.0,6.0,3.0,48.0,34.2,10.0,https://www.basketball-reference.com/boxscores/202106230MIL.html,
2021-06-25,2021.0,85.0,22.279,1.0,17.0,-34.0,28.25,0.0,6.0,16.0,0.375,1.0,8.0,0.125,2.0,3.0,0.667,0.0,2.0,2.0,3.0,2.0,0.0,9.0,0.0,15.0,1.5,-29.0,https://www.basketball-reference.com/boxscores/202106250MIL.html,
2021-06-27,2021.0,86.0,22.281,1.0,17.0,-11.0,39.35,1.0,12.0,23.0,0.522,6.0,14.0,0.429,5.0,6.0,0.833,0.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,35.0,22.7,-13.0,https://www.basketball-reference.com/boxscores/202106270ATL.html,
2021-06-29,2021.0,87.0,22.283,1.0,17.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202106290ATL.html,
2021-07-01,2021.0,88.0,22.285,1.0,17.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202107010MIL.html,
2021-07-03,2021.0,89.0,22.287,1.0,17.0,-11.0,35.467,1.0,4.0,17.0,0.235,0.0,6.0,0.0,6.0,7.0,0.857,0.0,4.0,4.0,9.0,1.0,0.0,5.0,2.0,14.0,6.0,-5.0,https://www.basketball-reference.com/boxscores/202107030ATL.html,
2021-10-21,2022.0,0.0,23.032,1.0,7.0,26.0,32.683,1.0,6.0,16.0,0.375,2.0,5.0,0.4,5.0,5.0,1.0,0.0,2.0,2.0,14.0,0.0,0.0,5.0,0.0,19.0,15.6,21.0,https://www.basketball-reference.com/boxscores/202110210ATL.html,
2021-10-23,2022.0,1.0,23.034,1.0,6.0,-6.0,35.45,0.0,8.0,22.0,0.364,1.0,6.0,0.167,7.0,7.0,1.0,0.0,1.0,1.0,7.0,3.0,0.0,2.0,1.0,24.0,17.6,-14.0,https://www.basketball-reference.com/boxscores/202110230CLE.html,
2021-10-25,2022.0,2.0,23.036,1.0,9.0,18.0,32.067,1.0,13.0,21.0,0.619,2.0,5.0,0.4,4.0,4.0,1.0,0.0,4.0,4.0,9.0,1.0,0.0,2.0,2.0,32.0,28.2,17.0,https://www.basketball-reference.com/boxscores/202110250ATL.html,
2021-10-27,2022.0,3.0,23.038,1.0,19.0,3.0,36.3,0.0,13.0,27.0,0.481,2.0,6.0,0.333,3.0,3.0,1.0,1.0,4.0,5.0,7.0,0.0,0.0,3.0,0.0,31.0,21.1,-8.0,https://www.basketball-reference.com/boxscores/202110270NOP.html,
2021-10-28,2022.0,4.0,23.039,1.0,30.0,-11.0,34.767,0.0,6.0,17.0,0.353,1.0,5.0,0.2,2.0,3.0,0.667,0.0,3.0,3.0,13.0,2.0,1.0,3.0,0.0,15.0,14.8,-8.0,https://www.basketball-reference.com/boxscores/202110280WAS.html,
2021-10-30,2022.0,5.0,23.041,1.0,23.0,-28.0,31.717,0.0,5.0,16.0,0.313,1.0,4.0,0.25,2.0,4.0,0.5,0.0,2.0,2.0,10.0,0.0,0.0,3.0,2.0,13.0,6.8,-23.0,https://www.basketball-reference.com/boxscores/202110300PHI.html,
2021-11-01,2022.0,6.0,23.043,1.0,30.0,7.0,36.05,1.0,7.0,16.0,0.438,1.0,6.0,0.167,11.0,11.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,6.0,2.0,26.0,17.2,19.0,https://www.basketball-reference.com/boxscores/202111010ATL.html,
2021-11-03,2022.0,7.0,23.045,1.0,3.0,-9.0,36.767,0.0,6.0,22.0,0.273,2.0,6.0,0.333,7.0,8.0,0.875,3.0,6.0,9.0,10.0,0.0,0.0,2.0,1.0,21.0,16.1,-2.0,https://www.basketball-reference.com/boxscores/202111030BRK.html,
2021-11-04,2022.0,8.0,23.046,1.0,29.0,-18.0,34.183,1.0,8.0,20.0,0.4,0.0,4.0,0.0,5.0,5.0,1.0,2.0,2.0,4.0,7.0,1.0,1.0,2.0,2.0,21.0,16.0,-7.0,https://www.basketball-reference.com/boxscores/202111040ATL.html,
2021-11-06,2022.0,9.0,23.048,1.0,24.0,-4.0,39.233,0.0,10.0,23.0,0.435,4.0,9.0,0.444,7.0,8.0,0.875,0.0,2.0,2.0,13.0,0.0,0.0,6.0,2.0,31.0,21.4,1.0,https://www.basketball-reference.com/boxscores/202111060PHO.html,
2021-11-08,2022.0,10.0,23.05,1.0,10.0,-14.0,32.1,0.0,11.0,20.0,0.55,4.0,8.0,0.5,2.0,3.0,0.667,0.0,3.0,3.0,9.0,1.0,0.0,4.0,2.0,28.0,21.4,-9.0,https://www.basketball-reference.com/boxscores/202111080GSW.html,
2021-11-09,2022.0,11.0,23.051,1.0,29.0,-12.0,35.217,0.0,10.0,21.0,0.476,5.0,11.0,0.455,2.0,2.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,2.0,27.0,14.7,-15.0,https://www.basketball-reference.com/boxscores/202111090UTA.html,
2021-11-12,2022.0,12.0,23.054,1.0,8.0,-9.0,32.433,0.0,9.0,16.0,0.563,3.0,5.0,0.6,9.0,10.0,0.9,1.0,4.0,5.0,9.0,1.0,0.0,5.0,4.0,30.0,24.6,-9.0,https://www.basketball-reference.com/boxscores/202111120DEN.html,
2021-11-14,2022.0,13.0,23.056,1.0,17.0,20.0,31.967,1.0,16.0,26.0,0.615,8.0,13.0,0.615,2.0,2.0,1.0,2.0,6.0,8.0,10.0,1.0,0.0,5.0,3.0,42.0,35.2,12.0,https://www.basketball-reference.com/boxscores/202111140ATL.html,
2021-11-15,2022.0,14.0,23.057,1.0,22.0,18.0,30.417,1.0,9.0,21.0,0.429,3.0,7.0,0.429,2.0,4.0,0.5,0.0,4.0,4.0,6.0,1.0,0.0,5.0,4.0,23.0,10.9,18.0,https://www.basketball-reference.com/boxscores/202111150ATL.html,
2021-11-17,2022.0,15.0,23.059,1.0,2.0,11.0,35.083,1.0,4.0,12.0,0.333,0.0,6.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,6.0,2.0,18.0,13.1,9.0,https://www.basketball-reference.com/boxscores/202111170ATL.html,
2021-11-20,2022.0,16.0,23.062,1.0,4.0,10.0,34.4,1.0,5.0,15.0,0.333,2.0,7.0,0.286,7.0,7.0,1.0,1.0,3.0,4.0,9.0,1.0,0.0,4.0,1.0,19.0,15.0,1.0,https://www.basketball-reference.com/boxscores/202111200ATL.html,
2021-11-22,2022.0,17.0,23.064,1.0,21.0,12.0,31.917,1.0,9.0,20.0,0.45,5.0,9.0,0.556,7.0,7.0,1.0,1.0,3.0,4.0,6.0,1.0,0.0,2.0,2.0,30.0,23.6,8.0,https://www.basketball-reference.com/boxscores/202111220ATL.html,
2021-11-24,2022.0,18.0,23.066,1.0,27.0,18.0,30.117,0.0,14.0,22.0,0.636,2.0,6.0,0.333,1.0,2.0,0.5,1.0,6.0,7.0,11.0,2.0,0.0,2.0,2.0,31.0,30.2,30.0,https://www.basketball-reference.com/boxscores/202111240SAS.html,
2021-11-26,2022.0,19.0,23.068,1.0,15.0,32.0,27.4,0.0,12.0,16.0,0.75,3.0,4.0,0.75,4.0,5.0,0.8,0.0,1.0,1.0,10.0,0.0,0.0,4.0,0.0,31.0,27.5,34.0,https://www.basketball-reference.com/boxscores/202111260MEM.html,
2021-11-27,2022.0,20.0,23.069,1.0,20.0,-9.0,39.183,1.0,10.0,22.0,0.455,5.0,10.0,0.5,8.0,10.0,0.8,0.0,4.0,4.0,7.0,0.0,0.0,3.0,1.0,33.0,23.5,0.0,https://www.basketball-reference.com/boxscores/202111270ATL.html,
2021-12-01,2022.0,21.0,23.073,1.0,12.0,3.0,37.1,0.0,13.0,27.0,0.481,3.0,10.0,0.3,4.0,4.0,1.0,1.0,7.0,8.0,10.0,2.0,0.0,4.0,2.0,33.0,26.3,3.0,https://www.basketball-reference.com/boxscores/202112010IND.html,
2021-12-03,2022.0,22.0,23.075,1.0,23.0,-2.0,36.0,1.0,8.0,22.0,0.364,2.0,5.0,0.4,7.0,8.0,0.875,2.0,2.0,4.0,10.0,0.0,1.0,4.0,5.0,25.0,16.1,-8.0,https://www.basketball-reference.com/boxscores/202112030ATL.html,
2021-12-05,2022.0,23.0,23.077,1.0,4.0,-3.0,36.433,1.0,9.0,22.0,0.409,4.0,10.0,0.4,3.0,4.0,0.75,1.0,3.0,4.0,15.0,1.0,0.0,6.0,0.0,25.0,19.9,-5.0,https://www.basketball-reference.com/boxscores/202112050ATL.html,
2021-12-06,2022.0,24.0,23.078,1.0,18.0,11.0,35.9,0.0,7.0,18.0,0.389,4.0,9.0,0.444,11.0,13.0,0.846,2.0,5.0,7.0,11.0,2.0,0.0,5.0,1.0,29.0,25.6,7.0,https://www.basketball-reference.com/boxscores/202112060MIN.html,
2021-12-10,2022.0,25.0,23.082,1.0,3.0,-8.0,35.717,1.0,10.0,27.0,0.37,2.0,8.0,0.25,9.0,10.0,0.9,5.0,2.0,7.0,10.0,2.0,0.0,7.0,1.0,31.0,21.4,-5.0,https://www.basketball-reference.com/boxscores/202112100ATL.html,
2021-12-13,2022.0,26.0,23.085,1.0,11.0,-6.0,35.517,1.0,14.0,22.0,0.636,5.0,9.0,0.556,8.0,9.0,0.889,0.0,4.0,4.0,9.0,1.0,0.0,7.0,2.0,41.0,31.5,4.0,https://www.basketball-reference.com/boxscores/202112130ATL.html,
2021-12-15,2022.0,27.0,23.087,1.0,22.0,12.0,30.383,0.0,11.0,22.0,0.5,1.0,8.0,0.125,5.0,5.0,1.0,1.0,3.0,4.0,4.0,2.0,0.0,1.0,1.0,28.0,22.0,15.0,https://www.basketball-reference.com/boxscores/202112150ORL.html,
2021-12-17,2022.0,28.0,23.089,1.0,8.0,-18.0,33.933,1.0,12.0,27.0,0.444,1.0,6.0,0.167,9.0,10.0,0.9,0.0,3.0,3.0,10.0,2.0,0.0,4.0,2.0,34.0,24.6,-4.0,https://www.basketball-reference.com/boxscores/202112170ATL.html,
2021-12-22,2022.0,29.0,23.094,1.0,22.0,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202112220ATL.html,
2021-12-23,2022.0,30.0,23.095,1.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202112230PHI.html,
2021-12-25,2022.0,31.0,23.097,1.0,20.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202112250NYK.html,
2021-12-27,2022.0,32.0,23.099,1.0,5.0,-12.0,39.783,1.0,8.0,23.0,0.348,1.0,6.0,0.167,12.0,12.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,2.0,1.0,29.0,20.3,-14.0,https://www.basketball-reference.com/boxscores/202112270ATL.html,
2021-12-29,2022.0,33.0,23.101,1.0,5.0,-14.0,33.3,0.0,10.0,23.0,0.435,2.0,7.0,0.286,4.0,4.0,1.0,0.0,3.0,3.0,11.0,0.0,0.0,7.0,1.0,26.0,15.1,-19.0,https://www.basketball-reference.com/boxscores/202112290CHI.html,
2021-12-31,2022.0,34.0,23.103,1.0,6.0,3.0,41.833,0.0,11.0,28.0,0.393,5.0,12.0,0.417,8.0,10.0,0.8,1.0,3.0,4.0,11.0,1.0,0.0,1.0,5.0,35.0,26.3,12.0,https://www.basketball-reference.com/boxscores/202112310CLE.html,
2022-01-03,2022.0,35.0,23.106,1.0,25.0,-5.0,37.4,0.0,17.0,26.0,0.654,7.0,12.0,0.583,15.0,15.0,1.0,1.0,3.0,4.0,14.0,0.0,0.0,4.0,1.0,56.0,51.6,10.0,https://www.basketball-reference.com/boxscores/202201030POR.html,
2022-01-05,2022.0,36.0,23.108,1.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202201050SAC.html,
2022-01-07,2022.0,37.0,23.11,1.0,14.0,-16.0,35.917,0.0,8.0,21.0,0.381,1.0,7.0,0.143,8.0,10.0,0.8,0.0,9.0,9.0,14.0,0.0,0.0,9.0,1.0,25.0,15.8,-8.0,https://www.basketball-reference.com/boxscores/202201070LAL.html,
2022-01-09,2022.0,38.0,23.112,1.0,13.0,-13.0,34.417,0.0,8.0,21.0,0.381,1.0,6.0,0.167,2.0,2.0,1.0,1.0,2.0,3.0,7.0,2.0,1.0,3.0,0.0,19.0,13.4,-14.0,https://www.basketball-reference.com/boxscores/202201090LAC.html,
2022-01-12,2022.0,39.0,23.115,1.0,16.0,-24.0,32.183,1.0,4.0,15.0,0.267,1.0,6.0,0.167,6.0,7.0,0.857,0.0,3.0,3.0,5.0,1.0,0.0,4.0,0.0,15.0,7.1,-15.0,https://www.basketball-reference.com/boxscores/202201120ATL.html,
