date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2021-12-21,2022,31,24.156,16,12,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112210MIA.html
2021-12-23,2022,32,24.158,16,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112230MIA.html
2021-12-26,2022,33,24.161,16,22,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112260MIA.html
2021-12-28,2022,34,24.163,16,30,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112280MIA.html
2021-12-31,2022,35,24.166,16,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202112310HOU.html
2022-01-02,2022,36,24.168,16,26,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202201020SAC.html
2022-01-03,2022,37,24.169,16,10,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202201030GSW.html
2022-01-05,2022,38,24.171,16,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202201050POR.html
2022-01-08,2022,39,24.174,16,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202201080PHO.html
2022-01-12,2022,40,24.178,16,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202201120ATL.html
2022-01-14,2022,41,24.18,16,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202201140MIA.html
2022-01-15,2022,42,24.181,16,23,-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202201150MIA.html
2022-01-17,2022,43,24.183,16,28,5,31.683,1,4,12,0.333,0,0,0.0,6,7,0.857,3,6,9,2,1,1,2,1,14,11.4,6,https://www.basketball-reference.com/boxscores/202201170MIA.html
2022-01-19,2022,44,24.185,16,25,12,32.45,1,8,12,0.667,0,0,0.0,4,7,0.571,2,9,11,4,5,3,3,2,20,23.8,-1,https://www.basketball-reference.com/boxscores/202201190MIA.html
2022-01-21,2022,45,24.187,16,1,-2,33.95,0,7,13,0.538,0,0,0.0,7,7,1.0,1,5,6,5,1,1,3,3,21,17.9,8,https://www.basketball-reference.com/boxscores/202201210ATL.html
2022-01-23,2022,46,24.189,16,14,6,32.833,1,6,10,0.6,0,0,0.0,2,2,1.0,1,7,8,5,1,1,5,6,14,10.0,8,https://www.basketball-reference.com/boxscores/202201230MIA.html
2022-01-26,2022,47,24.192,16,20,14,30.85,1,3,7,0.429,0,0,0.0,0,0,0.0,3,5,8,11,2,1,3,3,6,12.1,18,https://www.basketball-reference.com/boxscores/202201260MIA.html
2022-01-28,2022,48,24.194,16,13,7,35.983,1,7,14,0.5,0,0,0.0,6,7,0.857,2,10,12,4,1,0,3,1,20,17.4,11,https://www.basketball-reference.com/boxscores/202201280MIA.html
2022-01-29,2022,49,24.195,16,28,-4,45.433,1,5,12,0.417,0,0,0.0,4,7,0.571,7,9,16,1,3,2,6,5,14,11.1,-8,https://www.basketball-reference.com/boxscores/202201290MIA.html
2022-01-31,2022,50,24.197,16,2,-30,31.617,0,5,11,0.455,0,0,0.0,2,3,0.667,2,3,5,5,3,1,2,4,12,11.8,-20,https://www.basketball-reference.com/boxscores/202201310BOS.html
2022-02-01,2022,51,24.198,16,28,-4,35.467,0,13,17,0.765,0,1,0.0,6,7,0.857,4,7,11,2,2,1,2,4,32,30.3,-2,https://www.basketball-reference.com/boxscores/202202010TOR.html
2022-02-03,2022,52,24.2,16,27,17,30.55,0,7,13,0.538,0,1,0.0,4,6,0.667,2,9,11,3,4,0,1,4,18,18.5,26,https://www.basketball-reference.com/boxscores/202202030SAS.html
2022-02-05,2022,53,24.202,16,4,18,27.617,0,7,21,0.333,0,0,0.0,6,7,0.857,3,9,12,3,3,2,3,1,20,15.6,17,https://www.basketball-reference.com/boxscores/202202050CHO.html
2022-02-07,2022,54,24.204,16,30,21,24.217,0,7,11,0.636,0,0,0.0,7,8,0.875,1,6,7,4,1,0,3,3,21,17.8,10,https://www.basketball-reference.com/boxscores/202202070WAS.html
2022-02-10,2022,55,24.207,16,19,15,35.717,0,13,21,0.619,0,0,0.0,3,4,0.75,6,4,10,1,3,0,1,1,29,26.8,25,https://www.basketball-reference.com/boxscores/202202100NOP.html
2022-02-12,2022,56,24.209,16,3,4,37.033,1,8,12,0.667,0,0,0.0,3,5,0.6,2,12,14,4,1,0,5,3,19,15.6,22,https://www.basketball-reference.com/boxscores/202202120MIA.html
2022-02-15,2022,57,24.212,16,7,-8,33.05,1,10,19,0.526,0,0,0.0,1,2,0.5,4,8,12,3,0,2,1,4,21,17.4,0,https://www.basketball-reference.com/boxscores/202202150MIA.html
2022-02-17,2022,58,24.214,16,4,4,43.817,0,5,12,0.417,0,1,0.0,5,10,0.5,5,8,13,5,0,3,3,2,15,14.3,19,https://www.basketball-reference.com/boxscores/202202170CHO.html
2022-02-25,2022,59,24.222,16,20,15,34.917,0,5,10,0.5,0,1,0.0,6,8,0.75,2,14,16,4,1,4,1,1,16,21.0,5,https://www.basketball-reference.com/boxscores/202202250NYK.html
2022-02-26,2022,60,24.223,16,27,4,34.45,1,14,21,0.667,0,0,0.0,8,12,0.667,0,7,7,4,2,3,2,3,36,31.1,-3,https://www.basketball-reference.com/boxscores/202202260MIA.html
2022-02-28,2022,61,24.225,16,5,13,28.533,1,6,8,0.75,0,0,0.0,3,4,0.75,1,6,7,5,2,2,2,4,15,17.2,20,https://www.basketball-reference.com/boxscores/202202280MIA.html
2022-03-02,2022,62,24.227,16,17,-1,37.0,0,8,17,0.471,0,0,0.0,2,4,0.5,1,11,12,4,2,0,0,5,18,15.3,-3,https://www.basketball-reference.com/boxscores/202203020MIL.html
2022-03-03,2022,63,24.228,16,3,6,33.05,0,12,15,0.8,0,0,0.0,6,8,0.75,0,11,11,6,2,0,4,5,30,27.0,12,https://www.basketball-reference.com/boxscores/202203030BRK.html
2022-03-05,2022,64,24.23,16,23,17,31.35,1,3,10,0.3,0,0,0.0,0,0,0.0,2,8,10,2,1,0,1,4,6,3.8,6,https://www.basketball-reference.com/boxscores/202203050MIA.html
2022-03-07,2022,65,24.232,16,11,17,29.983,1,8,15,0.533,0,0,0.0,2,2,1.0,3,7,10,1,0,1,2,4,18,12.7,11,https://www.basketball-reference.com/boxscores/202203070MIA.html
2022-03-09,2022,66,24.234,16,24,-21,29.9,1,7,11,0.636,0,0,0.0,3,3,1.0,0,6,6,5,1,1,4,1,17,14.7,-6,https://www.basketball-reference.com/boxscores/202203090MIA.html
2022-03-11,2022,67,24.236,16,6,12,32.7,1,11,16,0.688,0,0,0.0,8,8,1.0,2,15,17,1,3,1,3,4,30,28.9,12,https://www.basketball-reference.com/boxscores/202203110MIA.html
2022-03-12,2022,68,24.237,16,18,-9,33.467,1,7,12,0.583,0,0,0.0,5,9,0.556,2,10,12,4,3,0,4,2,19,17.2,0,https://www.basketball-reference.com/boxscores/202203120MIA.html
2022-03-15,2022,69,24.24,16,9,7,24.283,1,4,8,0.5,0,0,0.0,8,10,0.8,0,8,8,3,0,0,2,4,16,12.1,25,https://www.basketball-reference.com/boxscores/202203150MIA.html
2022-03-18,2022,70,24.243,16,21,12,24.55,1,8,10,0.8,0,0,0.0,3,3,1.0,2,7,9,3,1,0,0,2,19,21.0,25,https://www.basketball-reference.com/boxscores/202203180MIA.html
2022-03-21,2022,71,24.246,16,23,-7,36.383,0,9,14,0.643,0,0,0.0,4,4,1.0,2,7,9,2,1,3,4,2,22,19.0,-1,https://www.basketball-reference.com/boxscores/202203210PHI.html
